pair,type,burden
387-23656-309J-39--387-24974N-309J-GST,unclassified,0
387-23659-309J-30--387-24974N-309J-GST,unclassified,15
387-23662-173L-36--387-24974N-309J-GST,unclassified,8
387-23665-173L-29--387-24974N-309J-GST,unclassified,9
3885,unclassified,4
3890,unclassified,23
3896,unclassified,9
3901,unclassified,2
391-23521-155R-31--391-25007N-73P-BLD,unclassified,9
391-23866-82K-33--391-25007N-73P-BLD,unclassified,5
391-23869-82K-31--391-25007N-73P-BLD,unclassified,4
391-23872-155R-34--391-25007N-73P-BLD,unclassified,47
3913,unclassified,27
3917,unclassified,33
3918,unclassified,32
3920,unclassified,68
3924,unclassified,1
3925,unclassified,0
3926,unclassified,0
392af0c06be23bfc8f60361072a92268662bbd2b0d739201b5c2fbd34a15ff25,unclassified,39
39402fc51383058bbd48d13bfe8dc613c344e0cdf764561fa33f861bd0e362e8,unclassified,30
3956,unclassified,13
396-24445-52V-35--396-25008N-52V-BLD,unclassified,6
396-24448-52V-37--396-25008N-52V-BLD,unclassified,18
396-24457-98A-37--396-25008N-52V-BLD,unclassified,114
396-24461-98A-37--396-25008N-52V-BLD,unclassified,92
3977,unclassified,1
398e77278e5c2862fb2e8aad0059dca67ecf21af5a47df0c59c4e658aa882302,unclassified,11
3994,unclassified,3
39967f20672678ab9fbeb33d30920937ad5e1a4b0485382920ac1fee8edcadbe,unclassified,64
3abbfc149ac774b3bfed61438c5b709a473c0c6162b6707b4bfebef67eba2260,unclassified,32
3abbfc149ac774b3bfed61438c5b709a473c0c6162b6707b4bfebef67eba2260.2,unclassified,28
3b5faf7fabba6b596f14ce281d06ce54af4d06027722cfd3114b8f0dd0ab5ae5,unclassified,171
3d2fee3d76b8059823c9262d59d1842189785bf37241b8df5c12f8a261598e35,unclassified,132
3d6f94f343bc3a4030461f304e31d6aea165b3bb39f965d71697c7db8c1cee47,unclassified,394
3ecd9b003fa28a4fde294f8a7b8f0f260fcf21f80d9ca1cf4e6312caab88c6a7,unclassified,104
3f033a2314ecd6d19bd09179af1fd688ee38da8a63ea2b0879ec99d86e7460d6,unclassified,5
3f09772b941e0dc3721126176238df54197fca741e9c633c0860bc68791c6e7a,unclassified,56
3ff03763c8288dca4d2513ab1f9ce95572eef640989b55b7ed10a722484ac238,unclassified,98
3fff03c9f87217265b27301425821d28012ec9572f60666565d1d3dc802d1030,unclassified,35
4007,unclassified,29
4008,unclassified,8
4015,unclassified,24
403-24383-153N-30--403-24957N-153N-GST,unclassified,5
403-24385-153N-33--403-24957N-153N-GST,unclassified,12
403-24388-175J-30--403-24957N-153N-GST,unclassified,12
403-24391-175J-32--403-24957N-153N-GST,unclassified,11
4076,unclassified,29
4077,unclassified,12
4099,unclassified,1
4101,unclassified,3
4101316,unclassified,31
4102,unclassified,11
4102009,unclassified,1
4103,unclassified,0
4103141,unclassified,0
4104,unclassified,11
4104893,unclassified,1
4105105,unclassified,1
4105746,unclassified,11
4107137,unclassified,30
4108101,unclassified,5
4108992,unclassified,8
4110378,unclassified,0
4111326,unclassified,16
4111337,unclassified,47
4112447,unclassified,5
4112512,unclassified,5
4113,unclassified,0
4113191,unclassified,0
4113825,unclassified,0
4114,unclassified,1
4115,unclassified,1
4115001,unclassified,13
4116,unclassified,7
4116738,unclassified,38
4117,unclassified,3
4119027,unclassified,0
4119279,unclassified,14
4120157,unclassified,10
4120193,unclassified,11
4120403,unclassified,20
4121361,unclassified,2
4124188,unclassified,0
4124542,unclassified,1
4125240,unclassified,5
4127766,unclassified,1
4128477,unclassified,5
4128852,unclassified,11
4130003,unclassified,4
4131095,unclassified,8
4131257,unclassified,9
4133263,unclassified,7
4133511,unclassified,14
4134005,unclassified,4
4134434,unclassified,21
4135,unclassified,148
4135099,unclassified,62
4135350,unclassified,4
4136702,unclassified,2
4138527,unclassified,37
4138885,unclassified,0
4139696,unclassified,3
4142267,unclassified,4
4142605,unclassified,11
4144633,unclassified,1
4144951,unclassified,32
4145056,unclassified,0
4145177,unclassified,7
4145528,unclassified,302
4146289,unclassified,5
4147081,unclassified,61
4147968,unclassified,15
4149246,unclassified,2
4150895,unclassified,8
4157186,unclassified,7
4159170,unclassified,6
4159421,unclassified,13
4160100,unclassified,18
4160468,unclassified,4
4161781,unclassified,6
4163639,unclassified,26
4165379,unclassified,0
4166151,unclassified,6
4166503,unclassified,0
4166706,unclassified,6
4170686,unclassified,1
4172511,unclassified,0
4174905,unclassified,1
4175837,unclassified,3
4176133,unclassified,5
4177376,unclassified,7
4177434,unclassified,10
4177601,unclassified,0
4177810,unclassified,0
4177856,unclassified,1
4177987,unclassified,1
4178310,unclassified,2
4178345,unclassified,0
4178655,unclassified,3
4181460,unclassified,5
4182393,unclassified,4
4184094,unclassified,0
4188398,unclassified,20
4188879,unclassified,0
4188900,unclassified,9
4189035,unclassified,9
4189200,unclassified,0
4189998,unclassified,5
4190495,unclassified,3
4190784,unclassified,1
4191799,unclassified,13
4193278,unclassified,2
4193638,unclassified,12
4194218,unclassified,0
4194891,unclassified,2
4196670,unclassified,13
4198542,unclassified,2
4199714,unclassified,3
4199996,unclassified,2
41db2179d8691b0d49e9bc19245ac8af93d9c637a498ec7ab822269664452482,unclassified,126
42-24283-147M-34--42-24954N-53L-GST,unclassified,10
42-24286-147M-38--42-24954N-53L-GST,unclassified,2
42-24289-53L-34--42-24954N-53L-GST,unclassified,10
42-24292-53L-36--42-24954N-53L-GST,unclassified,22
422-24481-59W-30--422-25068N-135T-BLD,unclassified,4
422-25117-221S-31--422-25068N-135T-BLD,unclassified,2
422-25123-221S-29--422-25068N-135T-BLD,unclassified,41
422-25129-59W-31--422-25068N-135T-BLD,unclassified,3
4225,unclassified,23
4255,unclassified,37
4280,unclassified,6
42a2b2ad86b3d0f66ecec5ce1d8b0cca6e334d365d6434d2bf1050e9b2f97990,unclassified,22
43-23585-26O-35--43-24956N-29P-GST,unclassified,0
43-23593-29P-28--43-24956N-29P-GST,unclassified,18
43-24696-26O-35--43-24956N-29P-GST,unclassified,16
43-25093-29P-30--43-24956N-29P-GST,unclassified,19
4326,unclassified,0
4327,unclassified,4
433-23890-37N-30--433-25069N-154W-BLD,unclassified,3
433-23896-45R-30--433-25069N-154W-BLD,unclassified,9
433-23899-45R-26--433-25069N-154W-BLD,unclassified,11
433-24678-37N-28--433-25069N-154W-BLD,unclassified,13
43776438d2da3665682507747485430a7b1fd322b84446bcbf6a3e3dd9cfea32,unclassified,0
4389,unclassified,22
4395,unclassified,30
4396,unclassified,32
4397,unclassified,37
4398,unclassified,59
4422,unclassified,23
4432,unclassified,43
4442,unclassified,4
4443,unclassified,158
445fe324ced35562aa4eb787ace04dc826bbc25ec67b236bba7f226837270672,unclassified,65
4474,unclassified,3
4486,unclassified,13
450-23914-37P-34--450-25070N-120R-BLD,unclassified,12
450-23920-120R-34--450-25070N-120R-BLD,unclassified,11
450-23923-120R-29--450-25070N-120R-BLD,unclassified,23
450-24753-37P-29--450-25070N-120R-BLD,unclassified,9
4510,unclassified,8
4512,unclassified,48
4586,unclassified,30
4617,unclassified,1
4628,unclassified,68
46289e477dc440bdafb440b79c282ebc60c7265daca677a5cba4863eeac20fa9,unclassified,110
4630,unclassified,327
4639,unclassified,5
4659,unclassified,13
4666,unclassified,15
4721,unclassified,28
4737,unclassified,19
4741,unclassified,10
4756,unclassified,0
478-23938-114T-33--478-25071N-116V-BLD,unclassified,11
478-23941-114T-31--478-25071N-116V-BLD,unclassified,13
478-23944-52A-32--478-25071N-116V-BLD,unclassified,11
478-23947-52A-30--478-25071N-116V-BLD,unclassified,6
478-23950-46F-34--478-25071N-116V-BLD,unclassified,10
478-23953-46F-32--478-25071N-116V-BLD,unclassified,9
4781,unclassified,9
47c4c85dbaca7b6e9e803f300c3d96a065ef3935c57390e6a6f4f29e6e8e6e3f,unclassified,81
4807,unclassified,0
483-23824-246S-28--483-24961N-246S-GST,unclassified,2
483-23827-246S-26--483-24961N-246S-GST,unclassified,6
483-23830-132U-31--483-24961N-246S-GST,unclassified,3
483-23833-132U-28--483-24961N-246S-GST,unclassified,2
4856,unclassified,3
4870,unclassified,0
4878,unclassified,8
4885,unclassified,3
4899,unclassified,2
48bba806613d4dc7b432d75c0069ee314684f6d69e3f52503b52f3150448dc14,unclassified,103
490ae7348c12a59b53192e341610b5c588783c80cbd969631ecf953ad0baf508,unclassified,116
4918,unclassified,2
493bf7322b8c18365466c43bf7a9e119bd4d7782147f9bc368bf4909539c43de,unclassified,106
4968,unclassified,6
4977,unclassified,0
4a1132bd3e8862b6dd112bd68d86287a243e252cc36df16ea0e4e18a0895bb5b,unclassified,47
4b835a2c95eb284c4c3d48acdb251e067134f9789ebe63e622dae04ad3c286ee,unclassified,7
4e8a9e9de13e84cb13e7f68253d35f16e193470fcdb70f686c8bacfd2424356a,unclassified,32
4f47f6288df7369b28f5c8b57440ea1196b2d92fca571abc1c83c18062924dc3,unclassified,56
4f7206365f5e132362b7810efb9b1797ddd516db3155fec497ef0c20014f90d3,unclassified,28
5010,unclassified,2
5066,unclassified,23
5094,unclassified,2
50da2d6b3ff31238fea9f4ebb147722fc306715eea709cd1107d229810ce4202,unclassified,260
51061bea37675a197e1e8e1cfeac9df7efd12166082308a3f471c61fb9005735,unclassified,181
5108af817a712e94d4f20406172cd020f05bdc131220b241bbc94e28c353c9b2,unclassified,54
512-23968-43R-32--512-25072N-306R-BLD,unclassified,38
512-23971-43R-27--512-25072N-306R-BLD,unclassified,32
512-23974-306R-33--512-25072N-306R-BLD,unclassified,55
512-23977-306R-29--512-25072N-306R-BLD,unclassified,60
513a077abb45b77174564db736c795e80db50fb6613c65dd52ac30362f5ac7a5,unclassified,85
5147,unclassified,31
5149,unclassified,37
515-23683-156T-35--515-25073N-18V-BLD,unclassified,3
515-23686-18V-37--515-25073N-18V-BLD,unclassified,0
515-23689-18V-36--515-25073N-18V-BLD,unclassified,8
515-24723-156T-36--515-25073N-18V-BLD,unclassified,4
5153,unclassified,13
5168,unclassified,1
521-23579-143Y-30--521-25074N-142U-BLD,unclassified,6
521-24651-165P-30--521-25074N-142U-BLD,unclassified,3
521-24654-165P-28--521-25074N-142U-BLD,unclassified,8
521-24657-143Y-28--521-25074N-142U-BLD,unclassified,11
5240,unclassified,18
5249,unclassified,1
5250,unclassified,2
5260,unclassified,43
5261,unclassified,18
5262,unclassified,4
5278,unclassified,1
5318,unclassified,6
5319,unclassified,1
5365,unclassified,21
5374,unclassified,12
5395,unclassified,9
541-24223-55O-33--541-24963N-55O-GST,unclassified,0
541-24226-55O-31--541-24963N-55O-GST,unclassified,3
541-24229-69R-32--541-24963N-55O-GST,unclassified,1
541-24232-69R-30--541-24963N-55O-GST,unclassified,3
5411,unclassified,1
5415,unclassified,38
5429,unclassified,2
5431,unclassified,41
5432,unclassified,83
5442,unclassified,5
5443,unclassified,17
5453,unclassified,7
5454,unclassified,5
5477,unclassified,44
5485,unclassified,22
5492,unclassified,33
55-23611-140P-31--55-25056N-204U-BLD,unclassified,5
55-23614-204U-32--55-25056N-204U-BLD,unclassified,2
55-23617-204U-30--55-25056N-204U-BLD,unclassified,4
55-23620-67G-33--55-25056N-204U-BLD,unclassified,3
55-23623-67G-31--55-25056N-204U-BLD,unclassified,4
55-24702-140P-32--55-25056N-204U-BLD,unclassified,4
5503,unclassified,0
5506,unclassified,0
5508a19531d9031685aba3008e0d3340a4cab684b5c62b1b1926d429d35c60c3,unclassified,59
551-24433-158P-30--551-25017N-129P-BLD,unclassified,0
551-24436-158P-32--551-25017N-129P-BLD,unclassified,2
551-24439-186T-29--551-25017N-129P-BLD,unclassified,0
551-24822-186T-31--551-25017N-129P-BLD,unclassified,2
5556,unclassified,1
5566,unclassified,3
5579,unclassified,100
5585,unclassified,15
5625,unclassified,11
5629,unclassified,32
5633,unclassified,0
5635,unclassified,1
5645,unclassified,23
5647,unclassified,50
5651,unclassified,24
5653075dfbef8dbf0fd2c89d49e162c3decfdf3b62db87ee57a7124937af2792,unclassified,45
5656,unclassified,31
5659,unclassified,1
5670,unclassified,119
568-24690-177S-27--568-25075N-302T-BLD,unclassified,8
568-24693-177S-30--568-25075N-302T-BLD,unclassified,8
568-24885-191U-31--568-25075N-302T-BLD,unclassified,6
568-24888-191U-31--568-25075N-302T-BLD,unclassified,28
5681,unclassified,613
5682,unclassified,0
5693,unclassified,7
5695,unclassified,2
572-23776-94R-32--572-24962N-94R-GST,unclassified,5
572-23779-94R-31--572-24962N-94R-GST,unclassified,8
572-23785-66V-32--572-24962N-94R-GST,unclassified,3
572-24741-66V-34--572-24962N-94R-GST,unclassified,5
5723,unclassified,2
5724,unclassified,41
5730,unclassified,21
575-24541-32W-30--575-25019N-181R-BLD,unclassified,3
575-25141-181R-28--575-25019N-181R-BLD,unclassified,1
575-25147-181R-26--575-25019N-181R-BLD,unclassified,5
575-25150-32W-32--575-25019N-181R-BLD,unclassified,6
5750,unclassified,5
5763,unclassified,0
5771,unclassified,3
5782,unclassified,60
5788,unclassified,69
5789,unclassified,0
5799,unclassified,49
57a0663fa71fd2018b62bf8a5a5090b31ca2a7bb834cf056d34a9ec8a9afdff8,unclassified,144
57b7a98ac74112257612b3cadd241ef30d2cf823cac485e03f450365b7c6c789,unclassified,38
5802,unclassified,87
582a585182fcbf965e2f8fbab693d758f1838b685f002c0ad06aed112b99531d,unclassified,65
5870,unclassified,2
5872,unclassified,3
5874,unclassified,0
59-23638-114U-33--59-24989N-165S-BLD,unclassified,2
59-23641-114U-31--59-24989N-165S-BLD,unclassified,2
59-23644-48W-33--59-24989N-165S-BLD,unclassified,5
59-23647-48W-31--59-24989N-165S-BLD,unclassified,10
59-23650-95F-34--59-24989N-165S-BLD,unclassified,3
59-23653-95F-32--59-24989N-165S-BLD,unclassified,5
5930,unclassified,19
5932,unclassified,28
5960,unclassified,19
5964,unclassified,1
5965,unclassified,5
5973,unclassified,50
5987,unclassified,1
5a14b5248d76d98bda5dbcd1450b97ed6d6924045908299241f47080e057b505,unclassified,126
5a6c12d7e4141588ba41e5a07c2fdf878a57510ea4957fddbe1ce88e51d57864,unclassified,62
5b04c05bf5123ac16736f99285b1e7836815beab7399a4ffe44dc5c70e71a5e1,unclassified,57
5b45e0020f3ea36f4d034583a794622a871f1d67e133f83e8e9eb716a69c5ebc,unclassified,163
5b557890e45f2aabf992413035f27efd8083136ab3672325e68f00b2431b6c40,unclassified,86
5da22e00966d4943aec9b7a576a2b19142226ea471f15fc5af051c53878b972c,unclassified,77
5dc4cf7cf944d91a6b9f54b6cd4aacff655f469bfa2e2569187f4ca7b20d1f5f,unclassified,45
5e49d3e75f5a5faefb000800dda151a99cb2efe29603c7437a4a234c88bbb383,unclassified,11
5e8016e0d643f4bf71f9afa98548d2bbbb8a456b4a3b6b3175bf56e65e58908f,unclassified,60
5efa2bbba4ebf72d558238583771ee85eb026dd17fb4aaf11f2e50988ab8cb79,unclassified,71
5fe63c5afb784fb862923cdaa8dbd1bd6765043759eb0ae4272e035b220171b2,unclassified,83
6011,unclassified,24
6033,unclassified,25
60371515e3cfb0e8639b418a30914bd018549608079e0b534a237d1c38c5da92,unclassified,55
6045efd1568af8638ab9b45cd3982c9f44b2d856d87e197792319997cdc4ab92,unclassified,23
604eb83f15cd845a03ce9ea2cd3a953d92730ab01485915ecce85c1bdeb9f727,unclassified,85
6087,unclassified,1
609-23992-126P-33--609-25076N-66Y-BLD,unclassified,8
609-23998-125T-32--609-25076N-66Y-BLD,unclassified,9
609-24004-66Y-31--609-25076N-66Y-BLD,unclassified,10
609-24007-66Y-29--609-25076N-66Y-BLD,unclassified,9
609-24768-126P-34--609-25076N-66Y-BLD,unclassified,4
609-24915-125T-29--609-25076N-66Y-BLD,unclassified,9
6093,unclassified,0
60a8253f1851d8a39758a74494add89110fd06dfbef509afedc07fe3b0bd9f15,unclassified,17
611-24559-125X-30--611-25077N-118V-BLD,unclassified,4
611-24565-141T-31--611-25077N-118V-BLD,unclassified,7
611-24837-125X-28--611-25077N-118V-BLD,unclassified,6
611-24843-141T-30--611-25077N-118V-BLD,unclassified,1
6141,unclassified,0
6146,unclassified,1
6147,unclassified,4
6148,unclassified,0
6177,unclassified,13
6186,unclassified,13
619-24463-38N-29--619-25078N-72S-BLD,unclassified,16
619-24466-38N-31--619-25078N-72S-BLD,unclassified,11
619-24469-83U-31--619-25078N-72S-BLD,unclassified,5
619-25183-83U-32--619-25078N-72S-BLD,unclassified,10
6215,unclassified,10
6225,unclassified,10
6228,unclassified,28
623-23710-1O-36--623-24959N-133N-GST,unclassified,48
623-23713-1O-35--623-24959N-133N-GST,unclassified,54
623-24672-133N-36--623-24959N-133N-GST,unclassified,5
623-24879-133N-38--623-24959N-133N-GST,unclassified,0
625721c0e551208d32de7879e3cb04bb5cfe7573266d5aec45e58e306e186c70,unclassified,96
626-24022-238S-33--626-25079N-194T-BLD,unclassified,23
626-24028-12X-34--626-25079N-194T-BLD,unclassified,8
626-24031-12X-33--626-25079N-194T-BLD,unclassified,9
626-24780-238S-34--626-25079N-194T-BLD,unclassified,8
62731af34abfd9a368a3daca43f2ca2fdce78d50d02192ff8b7b68c9b179c591,unclassified,29
62d006ea1569dae280707516235efbb551613e782526764b4698ad19e66e1177,unclassified,111
631-23728-72V-39--631-24973N-72V-GST,unclassified,6
631-23731-72V-39--631-24973N-72V-GST,unclassified,4
631-24729-5X-36--631-24973N-72V-GST,unclassified,5
631-24732-5X-37--631-24973N-72V-GST,unclassified,3
6336,unclassified,0
635-24037-159M-30--635-25080N-95V-BLD,unclassified,10
635-24040-164S-33--635-25080N-95V-BLD,unclassified,4
635-24043-164S-29--635-25080N-95V-BLD,unclassified,5
635-24046-73F-34--635-25080N-95V-BLD,unclassified,1
635-24049-73F-31--635-25080N-95V-BLD,unclassified,1
635-24783-159M-34--635-25080N-95V-BLD,unclassified,10
6365,unclassified,2
6370,unclassified,0
6375459929f5a6320351e3b8851211460359ccde0ca0d7e858aae8fdbdf77d73,unclassified,41
6375459929f5a6320351e3b8851211460359ccde0ca0d7e858aae8fdbdf77d73.2,unclassified,79
639-24235-29V-33--639-25025N-173W-BLD,unclassified,4
639-24238-29V-33--639-25025N-173W-BLD,unclassified,3
639-24241-173W-33--639-25025N-173W-BLD,unclassified,2
639-24244-173W-33--639-25025N-173W-BLD,unclassified,6
6397,unclassified,2
6401,unclassified,5
6404,unclassified,0
6407,unclassified,17
6433,unclassified,22
6452,unclassified,2
6456,unclassified,105
64565a24a525ce7b4e1a958d9ab3410a8ba5975337aa731ef00bab7625a20bc1,unclassified,44
6467,unclassified,22
6470,unclassified,14
6472,unclassified,24
6480,unclassified,22
6482,unclassified,1
6487,unclassified,19
6491,unclassified,19
6519,unclassified,45
652-23878-22R-38--652-25081N-92S-BLD,unclassified,3
652-23884-100Y-38--652-25081N-92S-BLD,unclassified,4
652-23887-100Y-37--652-25081N-92S-BLD,unclassified,3
652-25111-22R-38--652-25081N-92S-BLD,unclassified,1
6527,unclassified,291
6528,unclassified,46
6540,unclassified,3
65563f8e715e1117c73623defb3159d94318f41306526f79f5ba6134f72a925a,unclassified,135
6564,unclassified,1
6591,unclassified,57
6597,unclassified,91
660-24052-83O-31--660-25082N-213R-BLD,unclassified,15
660-24055-83O-27--660-25082N-213R-BLD,unclassified,24
660-24058-213R-33--660-25082N-213R-BLD,unclassified,52
660-24897-213R-30--660-25082N-213R-BLD,unclassified,73
6601,unclassified,0
660c9e00a1f27e8139f554e6b56a85eb55647e1ad41d7ecac296dd62a039a71e,unclassified,26
6650,unclassified,2
6665,unclassified,8
6668,unclassified,2
6669,unclassified,0
66a2d0738fe38f5b696b89088016921a5ba68467844906a415ad9c13c23f3f82,unclassified,44
66af59b0d91faab37629ca055f6286e4f6313b7e4250a9902c03c58d022219ac,unclassified,1
66b579b673213c95751692e1322c794f179ebbf90d76f06b512c2bf05e7e9069,unclassified,103
66d29a68f9536abe282a5321902b40627b171515b4862c0f41556d682f23be75,unclassified,49
6717,unclassified,2
6718,unclassified,4
672-24547-166V-42--672-25083N-47V-BLD,unclassified,27
672-24550-5R-39--672-25083N-47V-BLD,unclassified,5
672-24553-5R-40--672-25083N-47V-BLD,unclassified,3
672-25156-166V-39--672-25083N-47V-BLD,unclassified,1
6729b31463a1e912fe4187556be5de212ee7150ff1bbe2a9fabe990ef988484e,unclassified,93
6742,unclassified,15
674447974a213869433fdecef1d7825dcfbd972fa94ee78e89300dcd4e90fda9,unclassified,24
6775,unclassified,4
6780,unclassified,3
6781,unclassified,5
6814,unclassified,19
6815,unclassified,28
6822,unclassified,236
6840,unclassified,109
6843,unclassified,64
6847,unclassified,66
686-23635-1T-32--686-25029N-77P-BLD,unclassified,48
686-24663-69O-34--686-25029N-77P-BLD,unclassified,3
686-24669-1T-32--686-25029N-77P-BLD,unclassified,21
686-25096-69O-33--686-25029N-77P-BLD,unclassified,3
6869,unclassified,15
6872,unclassified,86
6873,unclassified,36
6875,unclassified,29
6904b15afae6c2a0b1db92b5722ae54d1806030063ff51e3454e76193b2a5191,unclassified,21
6917,unclassified,5
69445a60bb3d928af26692ed3220960c8f142c5863af068392e92837bf271819,unclassified,53
6956,unclassified,31
6961,unclassified,14
6964,unclassified,8
6972,unclassified,28
6982,unclassified,36
6984,unclassified,12
6986,unclassified,6
6989,unclassified,33
6994,unclassified,34
69f1b2078352cbdee29724b705114ad434578dbfadf5a8df2f82fdf3cde3f72b,unclassified,19
6b5067457342d37b517770cbb38061c57a9b6264724dccedf068f6fb6668663b,unclassified,62
6ba738d1b7f1289ce2bf360743238837586ae068c0b87a6bda8f7731589f8238,unclassified,79
6bb03952b5468708a1d1544dab4e4d542a649c1429f2b8e38877c2bf1abac6d4,unclassified,54
6be55759a31337c704a5cf2aa0b9a8848ad9305bd73b7291b2e5dca768e9a649,unclassified,58
6c53d8df4b1cabae706250c0eb7a58908a8f12cebf7812218513c0c4633e13c6,unclassified,29
6da40d823948f5dc6ccd01b4c9703cd86cdbfc7448384c185f067789a018a5be,unclassified,54
6dbb23b5b9afd951a8e791a46fc4abe3e21b920313c9a90b650fac524a2075d3,unclassified,4
6e270bf02cdf88374d9793eb09c46eafc1e11e29020b29b526640302fbf544a2,unclassified,21
6e3abcccf3140ce064846be83b92e0d93c9140e8e704125480bfa49f4c57fb57,unclassified,16
6e6ffd2fababfb900f63401a704f75dd8edd7e063f826d6da01789aa2df983d6,unclassified,117
6e8fdfbc1b6673a9e7f0753ee13f672156f7333fac3083316c7f2d2994019053,unclassified,11
7009,unclassified,3
7013,unclassified,3
70145187b71797a20da1daa158e859f297f5ff235c24e685ebf1c423e778b382,unclassified,63
702-24852-115P-34--702-25030N-55S-BLD,unclassified,14
702-24855-115P-33--702-25030N-55S-BLD,unclassified,7
702-24858-83A-35--702-25030N-55S-BLD,unclassified,1
702-24861-83A-34--702-25030N-55S-BLD,unclassified,6
70224ed441451a81fd89f696be5993bde735a85317aeeece976d443a155bb554,unclassified,91
70224ed441451a81fd89f696be5993bde735a85317aeeece976d443a155bb554.2,unclassified,90
7030,unclassified,0
7075,unclassified,8
7079,unclassified,0
7086,unclassified,41
7090,unclassified,42
70d958f9e0d68cc6d34a0e135b06640396e9bcde18b8c5102befb70fd7f07093,unclassified,38
70f91704e9653694e7ac63af2d817e56414f4fab3c54994f6744a7cc28bbe645,unclassified,3
7100,unclassified,18
712aa46874b09ab06deba81351c03488694017f501de44f067bac388b622da01,unclassified,19
71311839d3cc0bad372e4d15ada1c2ecfbbac8c1909b23e11ad9689d1cd384eb,unclassified,38
7136,unclassified,42
7139,unclassified,16
7143,unclassified,17
7146,unclassified,88
7156,unclassified,6
7158,unclassified,3
7169,unclassified,3
