pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
568-24885-191U-31--568-25075N-302T-BLD,0,0,0,0,0,0,0,867,0,0,0,109,0,90,0,0,0,0,0,0,0,0,0,0
568-24888-191U-31--568-25075N-302T-BLD,3668,450,0,0,1584,0,554,126,0,0,321,0,0,1515,0,0,0,0,0,0,0,0,0,0
572-23776-94R-32--572-24962N-94R-GST,8697,364,0,0,0,0,1561,390,0,0,0,0,0,5553,0,0,0,0,0,0,0,0,0,0
572-23779-94R-31--572-24962N-94R-GST,9730,525,0,0,0,0,1000,593,0,0,650,0,0,6069,0,0,0,0,0,0,0,0,0,0
572-23785-66V-32--572-24962N-94R-GST,8885,380,0,0,0,0,1240,373,0,0,0,0,0,5474,0,0,0,0,0,0,0,0,0,0
572-24741-66V-34--572-24962N-94R-GST,168,0,0,0,518,0,34,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,33,19
575-24541-32W-30--575-25019N-181R-BLD,0,0,0,0,0,0,3275,154,0,0,0,0,0,35,0,0,106,0,0,0,0,0,0,0
575-25141-181R-28--575-25019N-181R-BLD,0,0,0,0,0,0,1649,457,0,0,0,0,0,770,0,0,77,0,0,0,0,0,0,0
575-25147-181R-26--575-25019N-181R-BLD,0,0,0,0,0,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575-25150-32W-32--575-25019N-181R-BLD,0,0,0,0,0,0,144,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59-23638-114U-33--59-24989N-165S-BLD,656,124,0,0,408,0,132,126,0,102,0,0,0,533,0,0,0,0,0,0,0,0,0,0
59-23641-114U-31--59-24989N-165S-BLD,763,0,18,0,0,0,0,501,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0
59-23644-48W-33--59-24989N-165S-BLD,408,0,0,0,0,0,95,595,0,0,0,0,0,803,0,0,36,0,0,0,0,0,0,0
59-23647-48W-31--59-24989N-165S-BLD,0,0,0,0,0,0,936,288,0,0,0,0,0,989,0,0,44,0,0,0,0,0,0,0
59-23650-95F-34--59-24989N-165S-BLD,869,23,0,0,0,0,412,416,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0
59-23653-95F-32--59-24989N-165S-BLD,258,0,0,0,0,0,208,358,0,0,0,0,0,815,0,0,40,0,0,0,0,0,0,0
609-23992-126P-33--609-25076N-66Y-BLD,1407,472,239,0,0,0,234,890,0,0,0,0,0,1250,0,0,119,0,0,0,0,0,0,0
609-23998-125T-32--609-25076N-66Y-BLD,1521,302,0,0,0,0,788,793,0,0,0,0,0,1320,0,0,76,0,0,0,0,0,0,0
609-24004-66Y-31--609-25076N-66Y-BLD,1605,50,0,0,0,0,830,628,0,0,0,0,134,1383,0,0,87,0,0,0,0,0,0,0
